antenna	0	Antenna3	1666.6666666666667	800.0
antenna	1	Antenna3	3333.3333333333335	800.0
antenna	2	Antenna3	1666.6666666666667	1600.0
antenna	3	Antenna3	3333.3333333333335	1600.0
antenna	4	Antenna3	1666.6666666666667	2400.0
antenna	5	Antenna3	3333.3333333333335	2400.0
antenna	6	Antenna3	2500.0	3200.0
ue	362	UE3-App3	3885.6029272493424	700.6981783809953	Detection-Automobile
ue	363	UE3-App3	2601.84019190806	3632.257590170154	Detection-Automobile
ue	364	UE3-App3	2086.7991099074484	2946.2473304921064	Detection-Automobile
ue	365	UE3-App3	415.401007433445	1542.929116079986	Detection-Automobile
ue	366	UE3-App3	316.8230880937176	1863.6933509869782	Detection-Automobile
ue	367	UE3-App3	3163.734200832086	540.3532345961895	Detection-Automobile
ue	368	UE3-App3	842.0108945601504	2798.71979881852	Detection-Automobile
ue	369	UE3-App3	642.6501334945272	3858.6579837269605	Detection-Automobile
ue	370	UE3-App3	3992.10719280127	1664.3960332853753	Detection-Automobile
ue	371	UE3-App3	802.3855363314091	1073.6387924089036	Detection-Automobile
ue	372	UE3-App3	1160.8022552852942	3266.125766005697	Detection-Automobile
ue	373	UE3-App3	1484.2205928277695	2352.7371672298236	Detection-Automobile
ue	374	UE3-App3	246.88031419398715	3469.266341299409	Detection-Automobile
ue	375	UE3-App3	4647.368880903875	3071.795567334047	Detection-Automobile
ue	376	UE3-App3	3055.9523985258375	103.96941384260893	Detection-Automobile
ue	377	UE3-App3	793.1512086517457	1332.8207176624037	Detection-Automobile
ue	378	UE3-App3	3329.384127496791	645.9307174073141	Detection-Automobile
ue	379	UE3-App3	198.52653039785773	974.2606320910688	Detection-Automobile
ue	380	UE3-App3	1737.8008930788328	335.1962406772244	Detection-Automobile
ue	381	UE3-App3	4564.0280297673935	1741.0758179425798	Detection-Automobile
ue	382	UE3-App3	473.4240737518156	2225.490507812866	Detection-Automobile
ue	383	UE3-App3	254.57283558427565	2628.6281351666885	Detection-Automobile
ue	384	UE3-App3	3272.6679556222125	1658.385565533175	Detection-Automobile
ue	385	UE3-App3	779.7086718106624	2687.936527886488	Detection-Automobile
ue	386	UE3-App3	854.9627438737108	3059.569507936056	Detection-Automobile
ue	387	UE3-App3	2909.921356950654	2951.8646894309995	Detection-Automobile
ue	388	UE3-App3	4785.457628538522	2462.320438150095	Detection-Automobile
ue	389	UE3-App3	1555.2553521364098	1728.0593189923193	Detection-Automobile
ue	390	UE3-App3	3005.471912879221	3657.7898846225808	Detection-Automobile
ue	391	UE3-App3	719.4047443718621	916.0795083206415	Detection-Automobile
ue	392	UE3-App3	3720.2910122159956	3162.650805463714	Detection-Automobile
ue	393	UE3-App3	2529.3432934890493	3957.4260087404537	Detection-Automobile
ue	394	UE3-App3	2938.136661843231	3774.8689591863617	Detection-Automobile
ue	395	UE3-App3	987.5115138153011	2118.2059570737256	Detection-Automobile
ue	396	UE3-App3	1162.7331670043898	3584.7397467917413	Detection-Automobile
ue	397	UE3-App3	594.3916088278095	1211.2957782892142	Detection-Automobile
ue	398	UE3-App3	886.9063154478146	66.22739514627864	Detection-Automobile
ue	399	UE3-App3	3595.339599542484	2508.5561630771995	Detection-Automobile
ue	400	UE3-App3	3342.647143843814	925.9778787903543	Detection-Automobile
ue	401	UE3-App3	3188.9000540426296	927.7295264665618	Detection-Automobile
ue	402	UE3-App3	3102.431556683617	3678.49142557014	Detection-Automobile
ue	403	UE3-App3	4975.669217048529	312.9049873241469	Detection-Automobile
ue	404	UE3-App3	1341.9919074121494	2247.0886546448573	Detection-Automobile
ue	405	UE3-App3	1330.8020320990126	3861.4920476356983	Detection-Automobile
ue	406	UE3-App3	3087.0442227225417	3927.3793556865594	Detection-Automobile
ue	407	UE3-App3	45.247249589807005	2847.33753047817	Detection-Automobile
ue	408	UE3-App3	453.5425789718958	2052.2333514442466	Detection-Automobile
ue	409	UE3-App3	4885.625565580208	284.944478361809	Detection-Automobile
ue	410	UE3-App3	2325.1101337944165	2019.521197282404	Detection-Automobile
ue	411	UE3-App3	2180.8818205308044	1241.191728236429	Detection-Automobile
ue	412	UE3-App3	3803.562002755648	2548.8001589519918	Detection-Automobile
ue	413	UE3-App3	707.979443833719	1337.2323699807541	Detection-Automobile
ue	414	UE3-App3	2205.822875253106	2994.0922560646673	Detection-Automobile
ue	415	UE3-App3	2339.3779923665456	1210.3111021169059	Detection-Automobile
ue	416	UE3-App3	3483.1616501495414	1919.8404549773172	Detection-Automobile
ue	417	UE3-App3	1754.5761017155733	3404.711813103874	Detection-Automobile
ue	418	UE3-App3	1154.6933441285225	1434.2939568835766	Detection-Automobile
ue	419	UE3-App3	4628.696610064632	1018.7280846411288	Detection-Automobile
ue	420	UE3-App3	2871.2471748868184	369.97829518380996	Detection-Automobile
ue	421	UE3-App3	46.951563641196785	2854.988777605216	Detection-Automobile
ue	422	UE3-App3	1871.5590940010911	1801.3890786341487	Detection-Automobile
ue	423	UE3-App3	1937.608701271975	714.3629209388042	Detection-Automobile
ue	424	UE3-App3	898.0122369941733	2701.1455487536123	Detection-Automobile
ue	425	UE3-App3	1035.7282683395817	1813.0133186988085	Detection-Automobile
ue	426	UE3-App3	719.060954825598	3112.366454216499	Detection-Automobile
ue	427	UE3-App3	2742.468517206688	2947.5169444503854	Detection-Automobile
ue	428	UE3-App3	2142.120658011268	1511.0154300315914	Detection-Automobile
ue	429	UE3-App3	1292.6145214272074	2292.5801820574434	Detection-Automobile
ue	430	UE3-App3	4179.698590958568	3889.0825940130376	Detection-Automobile
ue	431	UE3-App3	1978.101747955059	2810.1268502536986	Detection-Automobile
ue	432	UE3-App3	3436.6909519872233	23.6331293261043	Detection-Automobile
ue	433	UE3-App3	4605.517406646609	3935.043588426974	Detection-Automobile
ue	434	UE3-App3	1128.0584022534238	2391.6267638210247	Detection-Automobile
ue	435	UE3-App3	774.6749759339716	2396.675329485604	Detection-Automobile
ue	436	UE3-App3	2224.5918641095004	2853.3188127248054	Detection-Automobile
ue	437	UE3-App3	1602.2896743170684	2845.3638915863676	Detection-Automobile
ue	438	UE3-App3	3263.302376708375	1347.7570904425281	Detection-Automobile
ue	439	UE3-App3	4912.17923337596	217.57252434267346	Detection-Automobile
ue	440	UE3-App3	115.24186846126145	533.9714654897987	Detection-Automobile
ue	441	UE3-App3	1355.0540339762128	1966.6311914177725	Detection-Automobile
ue	442	UE3-App3	3348.9505032993957	2613.663412782723	Detection-Automobile
ue	443	UE3-App3	796.8020999023523	2123.2293115784328	Detection-Automobile
ue	444	UE3-App3	866.217917107206	1106.7591939950753	Detection-Automobile
ue	445	UE3-App3	2007.152493631564	1898.1757117887976	Detection-Automobile
ue	446	UE3-App3	1908.994078433961	1678.103673706385	Detection-Automobile
ue	447	UE3-App3	4868.383799931103	2776.3175433849246	Detection-Automobile
ue	448	UE3-App3	1625.9349059819785	541.3553876889305	Detection-Automobile
ue	449	UE3-App3	1161.705425002927	3076.1808434963195	Detection-Automobile
ue	450	UE3-App3	4998.242038825406	1209.4009515212488	Detection-Automobile
ue	451	UE3-App3	462.309543861506	1466.3814906819603	Detection-Automobile
ue	452	UE3-App3	4822.404871313484	1111.7944426369943	Detection-Automobile
ue	453	UE3-App3	3828.5919153908426	2174.2987532924885	Detection-Automobile
ue	454	UE3-App3	2407.2209105052216	162.07811022887338	Detection-Automobile
ue	455	UE3-App3	1196.6131445245758	1857.7508554019068	Detection-Automobile
ue	456	UE3-App3	2140.6821960740785	412.64155466752567	Detection-Automobile
ue	457	UE3-App3	2472.1279056935123	3638.1382683985325	Detection-Automobile
ue	458	UE3-App3	3106.241893338987	2487.6871491861816	Detection-Automobile
ue	459	UE3-App3	3926.346997066913	3907.220075554169	Detection-Automobile
ue	460	UE3-App3	657.1855366018012	772.899355703857	Detection-Automobile
ue	461	UE3-App3	100.34266060852461	3837.7911184106497	Detection-Automobile
ue	462	UE3-App3	362.94104573119506	2151.908495903249	Detection-Automobile
ue	463	UE3-App3	2401.925125569875	2506.6738890535325	Detection-Automobile
ue	464	UE3-App3	1456.0126543565218	3729.9862145757056	Detection-Automobile
ue	465	UE3-App3	1622.1262607679196	1569.7366425499818	Detection-Automobile
ue	466	UE3-App3	3139.2929048215287	796.0346355065932	Detection-Automobile
ue	467	UE3-App3	3111.3927671569945	3306.340649244817	Detection-Automobile
ue	468	UE3-App3	175.5215997305658	2710.8655054823007	Detection-Automobile
ue	469	UE3-App3	4408.65235785094	2505.6437125248976	Detection-Automobile
ue	470	UE3-App3	1497.2642887601185	3443.4375292759264	Detection-Automobile
ue	471	UE3-App3	1435.395303776018	2155.9291742670102	Detection-Automobile
ue	472	UE3-App3	1956.0546296493576	506.42039911305693	Detection-Automobile
ue	473	UE3-App3	763.9917180901359	3799.2286379791567	Detection-Automobile
ue	474	UE3-App3	3169.719071841858	3828.234571156731	Detection-Automobile
ue	475	UE3-App3	532.6750570095587	1752.6573135073443	Detection-Automobile
ue	476	UE3-App3	281.8124128977215	3005.727698413319	Detection-Automobile
ue	477	UE3-App3	1850.3435546898431	3031.7088810721502	Detection-Automobile
ue	478	UE3-App3	2823.3395604903303	2592.8614291162303	Detection-Automobile
ue	479	UE3-App3	1954.2874683094676	2903.091955367123	Detection-Automobile
ue	480	UE3-App3	3746.9939034426066	2623.260138191705	Detection-Automobile
ue	481	UE3-App3	857.238149933763	784.4517392688929	Detection-Automobile
ue	482	UE3-App3	3842.041006537422	3437.8120592727	Detection-Automobile
ue	483	UE3-App3	1516.399339652222	1648.3638028248083	Detection-Automobile
ue	484	UE3-App3	2214.590483649734	2503.1490309886894	Detection-Automobile
ue	485	UE3-App3	1014.1813967424	1322.965070422646	Detection-Automobile
ue	486	UE3-App3	4612.804116281573	2334.4739270348496	Detection-Automobile
ue	487	UE3-App3	3829.8330910005357	1018.5342583767032	Detection-Automobile
ue	488	UE3-App3	3130.9489490191495	1477.0585229609153	Detection-Automobile
ue	489	UE3-App3	2922.3810780814138	633.6636958836675	Detection-Automobile
ue	490	UE3-App3	2485.843487058758	260.6391764247962	Detection-Automobile
ue	491	UE3-App3	665.2414373101852	2559.3878682638215	Detection-Automobile
ue	492	UE3-App3	3702.138784627315	2666.727526710215	Detection-Automobile
ue	493	UE3-App3	1967.4922745287886	1972.5787085117308	Detection-Automobile
ue	494	UE3-App3	1055.5346731971447	1314.8282322627645	Detection-Automobile
ue	495	UE3-App3	1048.368552857997	913.8920246024009	Detection-Automobile
ue	496	UE3-App3	4362.784785098638	508.7468725303278	Detection-Automobile
ue	497	UE3-App3	1238.3772631556774	548.0615829793313	Detection-Automobile
ue	498	UE3-App3	2911.75570088103	1530.5560456494004	Detection-Automobile
ue	499	UE3-App3	3743.597075400488	3685.1628634699446	Detection-Automobile
ue	500	UE3-App3	320.1734420734354	3882.204086307052	Detection-Automobile
ue	501	UE3-App3	2963.1973860186154	2824.1113168565316	Detection-Automobile
ue	502	UE3-App3	4493.041689811755	3823.731271273459	Detection-Automobile
ue	503	UE3-App3	3341.0057276262833	988.237168467435	Detection-Automobile
ue	504	UE3-App3	4314.411690791026	1365.9059478459826	Detection-Automobile
ue	505	UE3-App3	1019.6599451721353	1567.1880962240782	Detection-Automobile
ue	506	UE3-App3	2812.241306621879	3636.9247890038173	Detection-Automobile
ue	507	UE3-App3	2688.289409857581	1244.5856487567983	Detection-Automobile
ue	508	UE3-App3	3872.8741110040205	3915.2629660414564	Detection-Automobile
ue	509	UE3-App3	3465.5119124535577	3358.8744125425424	Detection-Automobile
ue	510	UE3-App3	2117.612435322706	1309.8356903314752	Detection-Automobile
ue	511	UE3-App3	1789.503365966571	2897.2312090493438	Detection-Automobile
ue	512	UE3-App3	2915.801829599119	150.59412767911283	Detection-Automobile
ue	513	UE3-App3	3794.702203018314	2557.109094100468	Detection-Automobile
ue	514	UE3-App3	3886.8688319251096	3932.3869974179897	Detection-Automobile
ue	515	UE3-App3	3577.119583972418	74.74989044894735	Detection-Automobile
ue	516	UE3-App3	93.12948045238228	3737.5517136246403	Detection-Automobile
ue	517	UE3-App3	286.0487363167072	251.67617933973224	Detection-Automobile
ue	518	UE3-App3	3579.326445633363	382.54517707416704	Detection-Automobile
ue	519	UE3-App3	1679.721058349514	762.365517571472	Detection-Automobile
ue	520	UE3-App3	1278.2952930403235	759.7274757820301	Detection-Automobile
ue	521	UE3-App3	1232.2596233662837	93.03564501522311	Detection-Automobile
ue	522	UE3-App3	350.9896130923209	870.2460623128736	Detection-Automobile
ue	523	UE3-App3	1648.5770779381523	552.4547704957139	Detection-Automobile
ue	524	UE3-App3	824.7265982610636	3814.4471173709326	Detection-Automobile
ue	525	UE3-App3	3709.6807440102134	2323.975891211982	Detection-Automobile
ue	526	UE3-App3	3351.7540747343082	952.2245556618584	Detection-Automobile
ue	527	UE3-App3	2114.707213092552	1846.0503584457178	Detection-Automobile
ue	528	UE3-App3	3300.897052760911	1404.7300217715037	Detection-Automobile
ue	529	UE3-App3	4350.565298815116	3502.8301977441333	Detection-Automobile
ue	530	UE3-App3	714.2153624106198	1804.9863069731844	Detection-Automobile
ue	531	UE3-App3	2667.424218987412	3284.0741181114195	Detection-Automobile
ue	532	UE3-App3	700.352356740535	892.6326409038954	Detection-Automobile
ue	533	UE3-App3	821.1860585776831	3483.265302753805	Detection-Automobile
ue	534	UE3-App3	1329.5488913812574	2496.559597025909	Detection-Automobile
ue	535	UE3-App3	475.77442050408524	940.7133036374454	Detection-Automobile
ue	536	UE3-App3	3407.1505633393126	1491.2630614846328	Detection-Automobile
ue	537	UE3-App3	1814.7251459073962	3514.3946316012034	Detection-Automobile
ue	538	UE3-App3	1196.065426528115	3667.9314256153953	Detection-Automobile
ue	539	UE3-App3	71.53680852944433	254.78445600418908	Detection-Automobile
ue	540	UE3-App3	3692.32183905453	1119.2565723983328	Detection-Automobile
ue	541	UE3-App3	3860.7322905561805	2767.180256477835	Detection-Automobile
ue	542	UE3-App3	3257.9405707924598	2066.2259496844645	Detection-Automobile
ue	543	UE3-App3	1226.9181012758613	3404.244010077818	Detection-Automobile
ue	544	UE3-App3	4571.475854059633	3440.956872241201	Detection-Automobile
ue	545	UE3-App3	1047.5200234276963	1748.0236040540483	Detection-Automobile
ue	546	UE3-App3	194.54428287699247	3129.6864841218403	Detection-Automobile
ue	547	UE3-App3	276.6731410141901	432.71860805316084	Detection-Automobile
ue	548	UE3-App3	4501.241099116499	1563.6096665604603	Detection-Automobile
ue	549	UE3-App3	2617.266982737929	2797.874784715058	Detection-Automobile
ue	550	UE3-App3	3587.029616515735	42.94772084797343	Detection-Automobile
ue	551	UE3-App3	2747.507621366811	2654.05874254144	Detection-Automobile
ue	552	UE3-App3	4809.9562838861675	2911.01414752899	Detection-Automobile
ue	553	UE3-App3	764.1403666378847	3814.317992377213	Detection-Automobile
ue	554	UE3-App3	4285.952939011149	2268.6412479150167	Detection-Automobile
ue	555	UE3-App3	3115.604395650068	2316.8747797421784	Detection-Automobile
ue	556	UE3-App3	3480.8023670445764	3420.241202270431	Detection-Automobile
ue	557	UE3-App3	315.78116756723534	3754.0496754831156	Detection-Automobile
ue	558	UE3-App3	2234.9731479818715	3461.399594766939	Detection-Automobile
ue	559	UE3-App3	1373.140860264537	2006.0294239956402	Detection-Automobile
ue	560	UE3-App3	1309.9174333330307	2663.238766760718	Detection-Automobile
ue	561	UE3-App3	4004.439920490623	1853.073196694986	Detection-Automobile
ue	562	UE3-App3	614.9875257946512	1858.8906850539265	Detection-Automobile
ue	563	UE3-App3	690.2418751033248	3961.292051561378	Detection-Automobile
ue	564	UE3-App3	3107.551111027127	2148.8703550974024	Detection-Automobile
ue	565	UE3-App3	2974.561295784971	1238.1292455745115	Detection-Automobile
ue	566	UE3-App3	3702.670631507607	3608.835472811697	Detection-Automobile
ue	567	UE3-App3	4420.049179647913	2531.1982013697657	Detection-Automobile
ue	568	UE3-App3	4348.979285976759	2301.33732913295	Detection-Automobile
ue	569	UE3-App3	1444.9337908477999	794.6018972963924	Detection-Automobile
ue	570	UE3-App3	1121.9123852522853	2592.320945125346	Detection-Automobile
ue	571	UE3-App3	1573.6905712759394	375.151172602973	Detection-Automobile
ue	572	UE3-App3	4376.838323053822	993.0535807577032	Detection-Automobile
ue	573	UE3-App3	1976.2234486188165	2797.745530387029	Detection-Automobile
ue	574	UE3-App3	1548.0718920930708	2146.1369388520047	Detection-Automobile
ue	575	UE3-App3	4566.516587340129	2820.5900201367936	Detection-Automobile
ue	576	UE3-App3	1406.1982409927755	3511.17429563079	Detection-Automobile
ue	577	UE3-App3	2957.677408244142	2933.030594757367	Detection-Automobile
ue	578	UE3-App3	3627.5451374275312	431.0258224948237	Detection-Automobile
ue	579	UE3-App3	3415.247719860474	556.0545507994296	Detection-Automobile
ue	580	UE3-App3	4430.381661488516	555.9138143184522	Detection-Automobile
ue	581	UE3-App3	3355.9731413596396	1844.837816187012	Detection-Automobile
ue	582	UE3-App3	4785.352525553646	3444.055338042333	Detection-Automobile
ue	583	UE3-App3	1371.5517938083153	3207.4997390604312	Detection-Automobile
ue	584	UE3-App3	426.61462674004116	2449.532612511567	Detection-Automobile
ue	585	UE3-App3	4193.141879036436	3730.806380688519	Detection-Automobile
ue	586	UE3-App3	1690.0014173712584	1264.18472374502	Detection-Automobile
ue	587	UE3-App3	3433.256652539067	1183.3336620695516	Detection-Automobile
ue	588	UE3-App3	1235.6254380173284	3912.549306366235	Detection-Automobile
ue	589	UE3-App3	2834.9508193959787	216.91708631158326	Detection-Automobile
ue	590	UE3-App3	2622.682343179581	1484.4405276913428	Detection-Automobile
ue	591	UE3-App3	3861.6599313107517	2524.237326536571	Detection-Automobile
ue	592	UE3-App3	1310.392664904791	3377.686794708192	Detection-Automobile
ue	593	UE3-App3	1470.4777758727507	2680.815769078125	Detection-Automobile
ue	594	UE3-App3	1077.3809652892476	286.06205493597156	Detection-Automobile
ue	595	UE3-App3	1090.2036588828228	2716.7594570566757	Detection-Automobile
ue	596	UE3-App3	2561.6859302794746	2738.3245422845303	Detection-Automobile
ue	597	UE3-App3	658.0271484668484	738.794836281482	Detection-Automobile
ue	598	UE3-App3	405.5325574141577	1426.6105108231209	Detection-Automobile
ue	599	UE3-App3	1177.72673056754	3804.1801689946324	Detection-Automobile
ue	600	UE3-App3	4071.846992865041	3009.2610465816374	Detection-Automobile
ue	601	UE3-App3	39.929963279434794	2015.5303096273408	Detection-Automobile
ue	602	UE3-App3	39.52765908273722	2865.0263086593436	Detection-Automobile
ue	603	UE3-App3	2190.851381217981	684.9832577593882	Detection-Automobile
ue	604	UE3-App3	1481.621460681811	1198.3537542458107	Detection-Automobile
ue	605	UE3-App3	4772.32528270785	224.51426731250152	Detection-Automobile
ue	606	UE3-App3	4473.058834516626	3913.830548330602	Detection-Automobile
ue	607	UE3-App3	4419.037591078466	903.2805461173539	Detection-Automobile
ue	608	UE3-App3	4276.037460626857	1457.749532718965	Detection-Automobile
ue	609	UE3-App3	4210.783499880389	570.5130008251181	Detection-Automobile
ue	610	UE3-App3	4929.973611601236	3572.482556587905	Detection-Automobile
ue	611	UE3-App3	3728.2041808438153	3321.503339726432	Detection-Automobile
ue	612	UE3-App3	2872.2633998182955	774.4259419342393	Detection-Automobile
ue	613	UE3-App3	2299.1440758241865	674.1972820124203	Detection-Automobile
ue	614	UE3-App3	4064.841313340098	591.9148731871792	Detection-Automobile
ue	615	UE3-App3	727.1728043719204	3850.5377137385644	Detection-Automobile
ue	616	UE3-App3	2768.3539431236195	2191.910864736033	Detection-Automobile
ue	617	UE3-App3	2671.472226340795	2073.2799931446616	Detection-Automobile
ue	618	UE3-App3	296.99277162017194	360.8903866975234	Detection-Automobile
ue	619	UE3-App3	2324.938790675686	1917.0670493257094	Detection-Automobile
ue	620	UE3-App3	4102.9672629470315	3873.8664126796484	Detection-Automobile
ue	621	UE3-App3	4189.295836990826	2047.6970242961454	Detection-Automobile
ue	622	UE3-App3	910.1331007442611	1687.2606095157632	Detection-Automobile
ue	623	UE3-App3	2434.3017986703344	100.06293860322315	Detection-Automobile
ue	624	UE3-App3	3466.0969936996034	3955.674723556341	Detection-Automobile
ue	625	UE3-App3	1289.5421522215088	3567.600452074489	Detection-Automobile
ue	626	UE3-App3	1919.1344894457768	2525.948455208061	Detection-Automobile
ue	627	UE3-App3	3717.483406509286	2305.796491561461	Detection-Automobile
ue	628	UE3-App3	2679.7135404018377	694.1444772707841	Detection-Automobile
ue	629	UE3-App3	4517.368373252024	3144.375129772634	Detection-Automobile
ue	630	UE3-App3	2498.1910806185842	1610.3157992635297	Detection-Automobile
ue	631	UE3-App3	697.0208279165205	2440.071147707615	Detection-Automobile
ue	632	UE3-App3	3922.5184851046397	3581.5128368070323	Detection-Automobile
ue	633	UE3-App3	2300.0491734472507	1131.8632521742697	Detection-Automobile
ue	634	UE3-App3	710.1922906693981	449.3102300834325	Detection-Automobile
ue	635	UE3-App3	1129.4244585017627	2339.460717683096	Detection-Automobile
ue	636	UE3-App3	3509.6938887927595	3520.5985484165963	Detection-Automobile
ue	637	UE3-App3	4449.179730939114	1485.0313375352462	Detection-Automobile
ue	638	UE3-App3	3610.9108898858	813.5745422667868	Detection-Automobile
ue	639	UE3-App3	2500.2065786958146	3854.0316354629954	Detection-Automobile
ue	640	UE3-App3	2043.7036345052693	3059.2029929683126	Detection-Automobile
ue	641	UE3-App3	3777.0912222908787	3284.899088941594	Detection-Automobile
ue	642	UE3-App3	2988.123489856402	3013.1311258902588	Detection-Automobile
ue	643	UE3-App3	4775.636094190052	1816.7137960715622	Detection-Automobile
ue	644	UE3-App3	1033.761229239068	1526.6850882140582	Detection-Automobile
ue	645	UE3-App3	2839.700761808106	2412.111547029998	Detection-Automobile
ue	646	UE3-App3	1729.8088342304115	2615.4501897147607	Detection-Automobile
ue	647	UE3-App3	989.0766379406946	878.5519801652289	Detection-Automobile
ue	648	UE3-App3	3894.792517787085	2566.430196668401	Detection-Automobile
ue	649	UE3-App3	4045.6957065556285	2124.1449914005166	Detection-Automobile
ue	650	UE3-App3	3717.0916103209856	694.5476036090135	Detection-Automobile
ue	651	UE3-App3	2062.53527978446	3017.8850977418497	Detection-Automobile
ue	652	UE3-App3	3736.1483382158785	749.2904761851619	Detection-Automobile
ue	653	UE3-App3	516.1433794539456	1248.7046977406096	Detection-Automobile
ue	654	UE3-App3	1303.669584080151	2663.3843550190604	Detection-Automobile
ue	655	UE3-App3	72.09726031880778	2667.6427665167744	Detection-Automobile
ue	656	UE3-App3	2034.9940065316307	3279.3319464340066	Detection-Automobile
ue	657	UE3-App3	3249.9331256060254	3414.5014909918746	Detection-Automobile
ue	658	UE3-App3	2842.5889141846856	3825.186529038642	Detection-Automobile
ue	659	UE3-App3	4939.24509757846	3832.6003282009865	Detection-Automobile
ue	660	UE3-App3	1940.0634001307433	3857.63535738794	Detection-Automobile
ue	661	UE3-App3	3881.698519640112	3769.942386098637	Detection-Automobile
ue	662	UE3-App3	4585.806450305918	2688.129949655023	Detection-Automobile
ue	663	UE3-App3	1815.7952538018815	3604.9539878582764	Detection-Automobile
ue	664	UE3-App3	269.8315188816513	3407.7518050299764	Detection-Automobile
ue	665	UE3-App3	27.49957723971123	1627.031292714707	Detection-Automobile
ue	666	UE3-App3	869.2948370272355	2608.0529494602165	Detection-Automobile
ue	667	UE3-App3	4664.192211474411	887.719438678429	Detection-Automobile
ue	668	UE3-App3	3315.231472535952	2357.0360058056294	Detection-Automobile
ue	669	UE3-App3	1330.0535972094676	649.7347175553102	Detection-Automobile
ue	670	UE3-App3	2680.5131252874216	2083.7769192686887	Detection-Automobile
ue	671	UE3-App3	4988.589328814941	2196.918254127536	Detection-Automobile
ue	672	UE3-App3	1506.89879369144	1137.3305680116016	Detection-Automobile
ue	673	UE3-App3	149.7530723907128	257.2677345660622	Detection-Automobile
ue	674	UE3-App3	300.2838348515091	2916.823497429008	Detection-Automobile
ue	675	UE3-App3	4715.982614885038	3627.865539282193	Detection-Automobile
ue	676	UE3-App3	2705.7729929219636	174.5496320938223	Detection-Automobile
ue	677	UE3-App3	4827.508000479262	3981.9891474337887	Detection-Automobile
ue	678	UE3-App3	2540.907058245059	2445.3896801856094	Detection-Automobile
ue	679	UE3-App3	2592.618806641112	510.3104484644397	Detection-Automobile
ue	680	UE3-App3	1326.7928812361474	1344.148219143165	Detection-Automobile
ue	681	UE3-App3	2077.7029310821968	2497.2701413732007	Detection-Automobile
ue	682	UE3-App3	2791.9625815890363	3577.6699018557792	Detection-Automobile
ue	683	UE3-App3	1075.6508945636594	2311.409173227855	Detection-Automobile
ue	684	UE3-App3	4879.558092249021	984.3536144667705	Detection-Automobile
ue	685	UE3-App3	845.7089053094218	1082.1055057452386	Detection-Automobile
ue	686	UE3-App3	3089.477702592098	210.40539015566733	Detection-Automobile
ue	687	UE3-App3	1691.2527210941255	2078.6672548555434	Detection-Automobile
ue	688	UE3-App3	158.56238704602592	1924.059949409641	Detection-Automobile
ue	689	UE3-App3	4474.420282201142	1463.1506994305807	Detection-Automobile
ue	690	UE3-App3	1780.3478317256656	1293.8771887113414	Detection-Automobile
ue	691	UE3-App3	2750.2224892668055	1457.0664428645416	Detection-Automobile
ue	692	UE3-App3	2992.293906108407	2934.05610526587	Detection-Automobile
ue	693	UE3-App3	580.1750772115834	2692.3268118816736	Detection-Automobile
ue	694	UE3-App3	4522.504718291497	713.7878401524997	Detection-Automobile
ue	695	UE3-App3	4885.351507504574	1018.2993639401517	Detection-Automobile
ue	696	UE3-App3	2562.0570751504806	1339.9952420704315	Detection-Automobile
ue	697	UE3-App3	3334.118655147512	2647.393869456817	Detection-Automobile
ue	698	UE3-App3	2362.9645479444634	2831.1291990046557	Detection-Automobile
ue	699	UE3-App3	3750.3229586082907	2245.6005075204916	Detection-Automobile
ue	700	UE3-App3	2858.652427669841	3490.6530289760663	Detection-Automobile
ue	701	UE3-App3	1618.2187244049246	1972.9433417216892	Detection-Automobile
ue	702	UE3-App3	3068.906214182426	3451.617331893031	Detection-Automobile
ue	703	UE3-App3	2122.511423678519	1423.0829748568897	Detection-Automobile
ue	704	UE3-App3	2470.2416264390745	3416.301777849989	Detection-Automobile
ue	705	UE3-App3	2932.055966070449	2578.8517456650775	Detection-Automobile
ue	706	UE3-App3	4485.90498260266	2218.407748829038	Detection-Automobile
ue	707	UE3-App3	2661.962606825613	1165.9103622796822	Detection-Automobile
ue	708	UE3-App3	4584.0041980436545	1975.0898031632667	Detection-Automobile
ue	709	UE3-App3	1370.9318114819596	472.12560415040787	Detection-Automobile
ue	710	UE3-App3	888.3309263891259	1975.8234210969015	Detection-Automobile
ue	711	UE3-App3	723.0777332900703	2695.070621558286	Detection-Automobile
ue	712	UE3-App3	1806.8549856734742	274.41593736633484	Detection-Automobile
ue	713	UE3-App3	3972.078762139181	3417.0169786724905	Detection-Automobile
ue	714	UE3-App3	1781.822293752755	1749.83309504259	Detection-Automobile
ue	715	UE3-App3	4821.731082757351	2664.7165007772255	Detection-Automobile
ue	716	UE3-App3	2158.7727527571765	2825.469987856167	Detection-Automobile
ue	717	UE3-App3	4785.323160419339	697.250542454852	Detection-Automobile
ue	718	UE3-App3	4550.136832972543	956.3174159748719	Detection-Automobile
ue	719	UE3-App3	4955.2282924996725	2092.5671716744987	Detection-Automobile
ue	720	UE3-App3	898.6096688617994	2581.2011782110712	Detection-Automobile
ue	721	UE3-App3	22.087965205198614	3807.3363939186497	Detection-Automobile
ue	722	UE3-App3	4944.125905237343	3113.943748357632	Detection-Automobile
ue	723	UE3-App3	1228.983137039788	145.56824981293323	Detection-Automobile
ue	724	UE3-App3	3643.343030463946	3605.5653935631144	Detection-Automobile
ue	725	UE3-App3	2391.424115578501	1525.2224944421935	Detection-Automobile
ue	726	UE3-App3	921.3706358059794	191.5786708020713	Detection-Automobile
